Date,NVDA_Close,NVDA_Volume,QQQ_Close,QQQ_Volume,Epoch,NVDA_Return,QQQ_Return
12/8/2013,0.335207462,257568000,69.01571655273438,20515900,Pre-Attention (2010–2017),-0.008282,0.002354
13/8/2013,0.3363738358020782,197468000,69.40278625488281,23917000,Pre-Attention (2010–2017),0.00348,0.005608
14/8/2013,0.3506033718585968,828508000,69.14170837402344,29921000,Pre-Attention (2010–2017),0.042303,-0.003762
15/8/2013,0.3529359698295593,723616000,67.97151947021484,39406600,Pre-Attention (2010–2017),0.006653,-0.016925
16/8/2013,0.3543356359004974,660456000,67.94448852539062,23825000,Pre-Attention (2010–2017),0.003966,-0.000398
19/8/2013,0.3487371206283569,393432000,67.82749176,29586900,Pre-Attention (2010–2017),-0.0158,-0.001722
20/8/2013,0.3504954576492309,234192000,68.12455749511719,18842800,Pre-Attention (2010–2017),0.005042,0.00438
21/8/2013,0.3488543331623077,261540000,67.89049530029297,30705100,Pre-Attention (2010–2017),-0.004682,-0.003436
22/8/2013,0.3507300019264221,129016000,68.55661010742188,17269500,Pre-Attention (2010–2017),0.005377,0.009812
23/8/2013,0.3507300019264221,245120000,69.01571655273438,20697300,Pre-Attention (2010–2017),0,0.006697
26/8/2013,0.3514332473278045,300152000,69.05169677734375,27525500,Pre-Attention (2010–2017),0.002005,0.000521
27/8/2013,0.3469787538051605,277464000,67.63844299316406,40068900,Pre-Attention (2010–2017),-0.012675,-0.020467
28/8/2013,0.3469787538051605,318824000,67.89949035644531,20490400,Pre-Attention (2010–2017),0,0.003859
29/8/2013,0.3462755084037781,276216000,68.37658691,27287900,Pre-Attention (2010–2017),-0.002027,0.007027
30/8/2013,0.3458065390586853,378120000,67.93550872802734,26228500,Pre-Attention (2010–2017),-0.001354,-0.006451
3/9/2013,0.3460410535335541,284680000,68.32257843017578,27241500,Pre-Attention (2010–2017),0.000678,0.005698
4/9/2013,0.3493231832981109,222080000,69.05169677734375,27142900,Pre-Attention (2010–2017),0.009485,0.010672
5/9/2013,0.3502610027790069,174904000,69.16870880126953,17809700,Pre-Attention (2010–2017),0.002685,0.001695
6/9/2013,0.3488543331623077,226756000,69.24974060058594,27715100,Pre-Attention (2010–2017),-0.004016,0.001172
9/9/2013,0.3547155261039734,246408000,70.05992126464844,25161900,Pre-Attention (2010–2017),0.016801,0.011699
10/9/2013,0.3622176945209503,292132000,70.40193176269531,27619400,Pre-Attention (2010–2017),0.02115,0.004882
11/9/2013,0.3683133721351623,396164000,70.26691436767578,28132900,Pre-Attention (2010–2017),0.016829,-0.001918
12/9/2013,0.3680788576602936,303808000,70.22195434570312,18332700,Pre-Attention (2010–2017),-0.000637,-0.00064
13/9/2013,0.3704233169555664,159696000,70.26691436767578,16932500,Pre-Attention (2010–2017),0.006369,0.00064
16/9/2013,0.3706577718257904,231412000,70.07789611816406,25704300,Pre-Attention (2010–2017),0.000633,-0.00269
17/9/2013,0.3718299865722656,168608000,70.54599762,27174300,Pre-Attention (2010–2017),0.003163,0.00668
18/9/2013,0.3751121461391449,268168000,71.39213562011719,31714700,Pre-Attention (2010–2017),0.008827,0.011994
19/9/2013,0.3734710812568664,227572000,71.56314849853516,26435700,Pre-Attention (2010–2017),-0.004375,0.002395
20/9/2013,0.3701889216899872,356036000,71.31756591796875,26328900,Pre-Attention (2010–2017),-0.008788,-0.003432
23/9/2013,0.3666722774505615,271244000,71.1730957,30319400,Pre-Attention (2010–2017),-0.0095,-0.002026
24/9/2013,0.3680788576602936,229732000,71.1730957,21871300,Pre-Attention (2010–2017),0.003836,0
25/9/2013,0.3685477077960968,233156000,70.92933654785156,22746400,Pre-Attention (2010–2017),0.001274,-0.003425
26/9/2013,0.3673755526542663,148816000,71.48011016845703,22421700,Pre-Attention (2010–2017),-0.00318,0.007765
27/9/2013,0.365265429,151920000,71.3897934,25151600,Pre-Attention (2010–2017),-0.005744,-0.001264
30/9/2013,0.3647967278957367,226640000,71.21828461,28031900,Pre-Attention (2010–2017),-0.001283,-0.002402
1/10/2013,0.3645622432231903,226976000,71.94056701660156,33129700,Pre-Attention (2010–2017),-0.000643,0.010142
2/10/2013,0.3643277883529663,162036000,71.91349029541016,25503800,Pre-Attention (2010–2017),-0.000643,-0.000376
3/10/2013,0.3605766594409942,436768000,71.07382202148438,42998200,Pre-Attention (2010–2017),-0.010296,-0.011676
4/10/2013,0.3655000627040863,246228000,71.68774414,22852700,Pre-Attention (2010–2017),0.013654,0.008638
7/10/2013,0.3655000627040863,169952000,71.09183502197266,20227100,Pre-Attention (2010–2017),0,-0.008313
8/10/2013,0.3624521195888519,290712000,69.71949768066406,43660700,Pre-Attention (2010–2017),-0.008339,-0.019304
9/10/2013,0.3568254709243774,275860000,69.50282287597656,64526700,Pre-Attention (2010–2017),-0.015524,-0.003108
10/10/2013,0.3608110249042511,223484000,70.97452545166016,48062700,Pre-Attention (2010–2017),0.011169,0.021175
11/10/2013,0.3577632308006286,213704000,71.53426361083984,25214100,Pre-Attention (2010–2017),-0.008447,0.007886
14/10/2013,0.3631555140018463,166628000,72.03991699,31471900,Pre-Attention (2010–2017),0.015072,0.007069
15/10/2013,0.3612799048423767,208820000,71.75996398925781,38684000,Pre-Attention (2010–2017),-0.005165,-0.003886
16/10/2013,0.365734339,210072000,72.57257080078125,46735900,Pre-Attention (2010–2017),0.01233,0.011324
17/10/2013,0.3664376735687256,213324000,72.98789215,32193500,Pre-Attention (2010–2017),0.001923,0.005723
18/10/2013,0.3706577718257904,255068000,74.17068481445312,39628200,Pre-Attention (2010–2017),0.011517,0.016205
21/10/2013,0.3715955018997192,195008000,74.33314514160156,31176900,Pre-Attention (2010–2017),0.00253,0.00219
22/10/2013,0.369719923,179452000,74.44150543,43944800,Pre-Attention (2010–2017),-0.005047,0.001458
23/10/2013,0.3633899390697479,252216000,73.99008178710938,38021300,Pre-Attention (2010–2017),-0.017121,-0.006064
24/10/2013,0.3608110249042511,236436000,74.31511688232422,23155100,Pre-Attention (2010–2017),-0.007097,0.004393
25/10/2013,0.3572945296764374,330492000,74.84781646728516,35824500,Pre-Attention (2010–2017),-0.009746,0.007168
28/10/2013,0.3565910160541534,394024000,74.86583709716797,28618400,Pre-Attention (2010–2017),-0.001969,0.000241
29/10/2013,0.357059896,387952000,74.99224853515625,36878100,Pre-Attention (2010–2017),0.001315,0.001689
30/10/2013,0.3568254709243774,204032000,74.92004395,33535500,Pre-Attention (2010–2017),-0.000657,-0.000963
31/10/2013,0.3561221361160278,293368000,74.74850463867188,31309900,Pre-Attention (2010–2017),-0.001971,-0.00229
1/11/2013,0.3577632308006286,206136000,74.76654815673828,30867800,Pre-Attention (2010–2017),0.004608,0.000241
4/11/2013,0.3474477529525757,410264000,74.87489318847656,16834000,Pre-Attention (2010–2017),-0.028833,0.001449
5/11/2013,0.3469787538051605,422368000,74.95615387,27975600,Pre-Attention (2010–2017),-0.00135,0.001085
6/11/2013,0.3493231832981109,198044000,74.93809509277344,25576800,Pre-Attention (2010–2017),0.006757,-0.000241
7/11/2013,0.3411177098751068,553076000,73.52960968017578,52173200,Pre-Attention (2010–2017),-0.02349,-0.018795
8/11/2013,0.3647967278957367,734532000,74.52276611328125,31470500,Pre-Attention (2010–2017),0.069416,0.013507
11/11/2013,0.3678444027900696,297624000,74.40538787841797,24822900,Pre-Attention (2010–2017),0.008354,-0.001575
12/11/2013,0.3685477077960968,316032000,74.52276611328125,20108500,Pre-Attention (2010–2017),0.001912,0.001578
13/11/2013,0.3786289095878601,332792000,75.42564392089844,31345900,Pre-Attention (2010–2017),0.027354,0.012115
14/11/2013,0.3802700042724609,307980000,75.66036987304688,31101200,Pre-Attention (2010–2017),0.004334,0.003112
15/11/2013,0.3790977001190185,450332000,75.80486297607422,20511300,Pre-Attention (2010–2017),-0.003083,0.00191
18/11/2013,0.3699544072151184,316948000,75.06450653076172,31679600,Pre-Attention (2010–2017),-0.024119,-0.009767
19/11/2013,0.3639436960220337,206716000,74.84781646728516,25545300,Pre-Attention (2010–2017),-0.016247,-0.002887
20/11/2013,0.3585222959518432,204776000,74.66719818115234,32177400,Pre-Attention (2010–2017),-0.014896,-0.002413
21/11/2013,0.361350954,213568000,75.42564392089844,28125000,Pre-Attention (2010–2017),0.00789,0.010158
22/11/2013,0.3578151762485504,158668000,75.83192443847656,25361300,Pre-Attention (2010–2017),-0.009785,0.005387
25/11/2013,0.3655938804149627,248208000,76.01255035,21695100,Pre-Attention (2010–2017),0.021739,0.002382
26/11/2013,0.3686580657958984,753176000,76.40978240966797,26621000,Pre-Attention (2010–2017),0.008381,0.005226
27/11/2013,0.3700722455978393,181272000,76.94246673583984,21638100,Pre-Attention (2010–2017),0.003836,0.006971
29/11/2013,0.3677151203155517,116964000,77.40293884277344,16708900,Pre-Attention (2010–2017),-0.006369,0.005985
2/12/2013,0.3712510466575622,373872000,77.17720031738281,26354600,Pre-Attention (2010–2017),0.009616,-0.002916
3/12/2013,0.3710151612758636,290560000,77.11399841308594,37147000,Pre-Attention (2010–2017),-0.000635,-0.000819
4/12/2013,0.3762008845806122,493176000,77.18621826171875,37193200,Pre-Attention (2010–2017),0.013977,0.000937
5/12/2013,0.3700722455978393,271812000,77.08691406,39829300,Pre-Attention (2010–2017),-0.016291,-0.001287
6/12/2013,0.3646509349346161,281000000,77.64669799804688,36842900,Pre-Attention (2010–2017),-0.014649,0.007262
9/12/2013,0.3585222959518432,385220000,77.96271514892578,22590000,Pre-Attention (2010–2017),-0.016807,0.00407
10/12/2013,0.3667722940444946,524268000,77.90853881835938,26965900,Pre-Attention (2010–2017),0.023011,-0.000695
11/12/2013,0.363236517,414156000,76.90632629394531,36830600,Pre-Attention (2010–2017),-0.00964,-0.012864
12/12/2013,0.3561650812625885,258724000,76.70770263671875,33662600,Pre-Attention (2010–2017),-0.019468,-0.002583
13/12/2013,0.3540437817573547,184588000,76.60838317871094,34072000,Pre-Attention (2010–2017),-0.005956,-0.001295
16/12/2013,0.3545151352882385,237620000,77.03273773,24902500,Pre-Attention (2010–2017),0.001331,0.005539
17/12/2013,0.3561650812625885,274104000,76.87924194335938,24454900,Pre-Attention (2010–2017),0.004654,-0.001993
18/12/2013,0.3611151278018951,426232000,77.77310943603516,68387200,Pre-Attention (2010–2017),0.013898,0.011627
19/12/2013,0.3625294268131256,258544000,77.55639648,44964100,Pre-Attention (2010–2017),0.003916,-0.002786
20/12/2013,0.3698365688323974,382080000,78.34621429,40475400,Pre-Attention (2010–2017),0.020156,0.010184
23/12/2013,0.3719579577445984,168568000,79.17044067382812,28181800,Pre-Attention (2010–2017),0.005736,0.01052
24/12/2013,0.3729008734226227,79600000,79.20667266845703,13852500,Pre-Attention (2010–2017),0.002535,0.000458
26/12/2013,0.3693651258945465,168920000,79.46932983398438,15241100,Pre-Attention (2010–2017),-0.009482,0.003316
27/12/2013,0.371486485,210976000,79.27007293701172,15827400,Pre-Attention (2010–2017),0.005743,-0.002507
30/12/2013,0.3764365911483764,248180000,79.15231323242188,18983700,Pre-Attention (2010–2017),0.013325,-0.001486
31/12/2013,0.3776150643825531,235776000,79.66860199,24890500,Pre-Attention (2010–2017),0.003131,0.006523
2/1/2014,0.3738438189029693,260092000,79.04364776611328,29177500,Pre-Attention (2010–2017),-0.009987,-0.007844
3/1/2014,0.3693651258945465,259332000,78.47299957,35723700,Pre-Attention (2010–2017),-0.01198,-0.007219
6/1/2014,0.3743152022361755,409492000,78.18318176269531,32073100,Pre-Attention (2010–2017),0.013402,-0.003693
7/1/2014,0.3804439008235931,333288000,78.90776824951172,25860600,Pre-Attention (2010–2017),0.016373,0.009268
8/1/2014,0.3856294751167297,308192000,79.07984161376953,27197400,Pre-Attention (2010–2017),0.01363,0.002181
9/1/2014,0.3712510466575622,292172000,78.81717681884766,23674700,Pre-Attention (2010–2017),-0.037286,-0.003322
10/1/2014,0.370779425,218492000,79.07081604003906,38008900,Pre-Attention (2010–2017),-0.00127,0.003218
13/1/2014,0.362058014,243332000,77.90240478515625,48842300,Pre-Attention (2010–2017),-0.023522,-0.014777
14/1/2014,0.3733722865581512,241828000,79.38781738,37178900,Pre-Attention (2010–2017),0.03125,0.019068
15/1/2014,0.3773794174194336,175044000,80.03995513916016,39835600,Pre-Attention (2010–2017),0.010732,0.008215
16/1/2014,0.3785580992698669,220652000,80.04901885986328,31630100,Pre-Attention (2010–2017),0.003123,0.000113
17/1/2014,0.3769080638885498,340400000,79.59615325927734,36895800,Pre-Attention (2010–2017),-0.004359,-0.005657
21/1/2014,0.3783222734928131,246076000,80.20300293,26412700,Pre-Attention (2010–2017),0.003752,0.007624
22/1/2014,0.3778509199619293,337940000,80.41130828857422,29376900,Pre-Attention (2010–2017),-0.001246,0.002597
23/1/2014,0.3764365911483764,185028000,80.13956451416016,35011900,Pre-Attention (2010–2017),-0.003743,-0.003379
24/1/2014,0.3667722940444946,246696000,78.56359100341797,63974600,Pre-Attention (2010–2017),-0.025673,-0.019665
27/1/2014,0.364415169,233812000,77.80275726,63519300,Pre-Attention (2010–2017),-0.006427,-0.009684
28/1/2014,0.3679508566856384,167996000,77.75750732421875,44378800,Pre-Attention (2010–2017),0.009702,-0.000582
29/1/2014,0.364415169,162944000,76.92420959472656,51939300,Pre-Attention (2010–2017),-0.009609,-0.010717
30/1/2014,0.3705437183380127,202896000,78.34621429,65833600,Pre-Attention (2010–2017),0.016817,0.018486
31/1/2014,0.3700722455978393,335348000,78.13786315917969,45187000,Pre-Attention (2010–2017),-0.001272,-0.002659
3/2/2014,0.3651223182678222,431728000,76.34450531,65596900,Pre-Attention (2010–2017),-0.013376,-0.022951
4/2/2014,0.3672437667846679,280692000,76.90608978271484,37675500,Pre-Attention (2010–2017),0.00581,0.007356
5/2/2014,0.3639436960220337,214676000,76.70683288574219,41721800,Pre-Attention (2010–2017),-0.008986,-0.002591
6/2/2014,0.3686580657958984,168380000,77.68501281738281,32308600,Pre-Attention (2010–2017),0.012954,0.012752
7/2/2014,0.3740794956684112,157248000,79.07081604003906,38359400,Pre-Attention (2010–2017),0.014706,0.017839
10/2/2014,0.3752580881118774,324372000,79.52368164,30205400,Pre-Attention (2010–2017),0.003151,0.005727
11/2/2014,0.3830366730690002,235384000,80.42942810058594,38635500,Pre-Attention (2010–2017),0.020729,0.01139
12/2/2014,0.3967080116271972,744528000,80.58338165283203,32507200,Pre-Attention (2010–2017),0.035692,0.001914
13/2/2014,0.4092009961605072,902836000,81.18115997314453,40454500,Pre-Attention (2010–2017),0.031492,0.007418
14/2/2014,0.4221652746200561,817536000,81.34418487548828,33212400,Pre-Attention (2010–2017),0.031682,0.002008
18/2/2014,0.4219294786453247,428988000,81.74271392822266,29546600,Pre-Attention (2010–2017),-0.000559,0.004899
19/2/2014,0.4275867938995361,450340000,81.18115997314453,41749900,Pre-Attention (2010–2017),0.013408,-0.00687
20/2/2014,0.4426724016666412,398088000,81.56160736083984,41814800,Pre-Attention (2010–2017),0.035281,0.004686
21/2/2014,0.4393724203109741,451052000,81.45290375,31192200,Pre-Attention (2010–2017),-0.007455,-0.001333
24/2/2014,0.4457367360591888,403112000,81.88762664794922,31500400,Pre-Attention (2010–2017),0.014485,0.005337
25/2/2014,0.443724126,242184000,81.79707336425781,26771700,Pre-Attention (2010–2017),-0.004515,-0.001106
26/2/2014,0.4430137574672699,360884000,81.72463226,42953700,Pre-Attention (2010–2017),-0.001601,-0.000886
27/2/2014,0.4380414485931396,388848000,82.25487518310547,28742400,Pre-Attention (2010–2017),-0.011224,0.006488
28/2/2014,0.4352000653743744,321692000,82.16387939453125,48609800,Pre-Attention (2010–2017),-0.006487,-0.001106
3/3/2014,0.43306911,375948000,81.55452728271484,38885700,Pre-Attention (2010–2017),-0.004896,-0.007416
4/3/2014,0.4375679492950439,260344000,82.59138488769531,33189000,Pre-Attention (2010–2017),0.010388,0.012714
5/3/2014,0.441356361,241472000,82.8187027,27203300,Pre-Attention (2010–2017),0.008658,0.002752
6/3/2014,0.4352000653743744,290144000,82.74597930908203,24063900,Pre-Attention (2010–2017),-0.013949,-0.000878
7/3/2014,0.4347265958786011,268452000,82.33670043945312,31167800,Pre-Attention (2010–2017),-0.001088,-0.004946
10/3/2014,0.4283335506916046,300888000,82.40948486328125,18131700,Pre-Attention (2010–2017),-0.014706,0.000884
11/3/2014,0.432595432,297220000,82.05474090576172,27484300,Pre-Attention (2010–2017),0.00995,-0.004305
12/3/2014,0.4337794482707977,239428000,82.36398315429688,27977200,Pre-Attention (2010–2017),0.002737,0.003769
13/3/2014,0.4200461804866791,385172000,81.19984436035156,48542000,Pre-Attention (2010–2017),-0.03166,-0.014134
14/3/2014,0.4219403862953186,460048000,80.64504242,38732300,Pre-Attention (2010–2017),0.00451,-0.006833
17/3/2014,0.4219403862953186,299656000,81.35446166992188,28467200,Pre-Attention (2010–2017),0,0.008797
18/3/2014,0.431885153,293904000,82.33670043945312,31250200,Pre-Attention (2010–2017),0.023569,0.012074
19/3/2014,0.4394619762897491,366168000,81.89103698730469,40869400,Pre-Attention (2010–2017),0.017544,-0.005413
20/3/2014,0.4396989345550537,191800000,82.1184082,31634500,Pre-Attention (2010–2017),0.000539,0.002777
21/3/2014,0.4389885365962982,566116000,81.13030242919922,62754000,Pre-Attention (2010–2017),-0.001616,-0.012033
24/3/2014,0.4368575811386108,306096000,80.41925811767578,77735300,Pre-Attention (2010–2017),-0.004854,-0.008764
25/3/2014,0.4368575811386108,304424000,80.68359375,41723300,Pre-Attention (2010–2017),0,0.003287
26/3/2014,0.4269128143787384,557756000,79.64441680908203,40930400,Pre-Attention (2010–2017),-0.022764,-0.01288
27/3/2014,0.4212301969528198,540728000,79.19771575927734,64784500,Pre-Attention (2010–2017),-0.013311,-0.005609
28/3/2014,0.4238346815109253,398820000,79.35272216796875,39895100,Pre-Attention (2010–2017),0.006183,0.001957
31/3/2014,0.4240715801715851,273404000,79.91786957,33924300,Pre-Attention (2010–2017),0.000559,0.007122
1/4/2014,0.4415931701660156,656272000,81.32167816,38683800,Pre-Attention (2010–2017),0.041318,0.017566
2/4/2014,0.4387516975402832,239948000,81.53135681152344,34631600,Pre-Attention (2010–2017),-0.006435,0.002578
3/4/2014,0.4434874057769775,599548000,80.88414001464844,30319100,Pre-Attention (2010–2017),0.010794,-0.007938
4/4/2014,0.4297542870044708,368032000,78.73284912109375,131213200,Pre-Attention (2010–2017),-0.030966,-0.026597
7/4/2014,0.4311747848987579,428576000,77.98535919189453,83995800,Pre-Attention (2010–2017),0.003305,-0.009494
8/4/2014,0.4465654492378235,470692000,78.70550537109375,51495700,Pre-Attention (2010–2017),0.035695,0.009234
9/4/2014,0.4460919797420501,421968000,80.05461883544922,45685200,Pre-Attention (2010–2017),-0.00106,0.017141
10/4/2014,0.4352000653743744,372748000,77.57509613,73659600,Pre-Attention (2010–2017),-0.024416,-0.030973
11/4/2014,0.4290438294410705,353112000,76.67266082763672,93657400,Pre-Attention (2010–2017),-0.014146,-0.011633
14/4/2014,0.4337794482707977,290184000,77.27430725097656,46500700,Pre-Attention (2010–2017),0.011038,0.007847
15/4/2014,0.4368575811386108,304636000,77.52957916259766,84631500,Pre-Attention (2010–2017),0.007096,0.003303
16/4/2014,0.4378045797348022,235136000,78.55963134765625,46970900,Pre-Attention (2010–2017),0.002168,0.013286
17/4/2014,0.4394619762897491,153532000,78.57786560058594,53719500,Pre-Attention (2010–2017),0.003786,0.000232
21/4/2014,0.4430137574672699,117004000,79.16127777,25947900,Pre-Attention (2010–2017),0.008082,0.007425
22/4/2014,0.4468022584915161,255120000,79.79026794433594,38593400,Pre-Attention (2010–2017),0.008552,0.007946
23/4/2014,0.4520114362239837,261580000,79.08834075927734,34376700,Pre-Attention (2010–2017),0.011659,-0.008797
24/4/2014,0.4560366868972778,391492000,79.84495544433594,48926300,Pre-Attention (2010–2017),0.008905,0.009567
25/4/2014,0.4434874057769775,313600000,78.56874084472656,44334000,Pre-Attention (2010–2017),-0.027518,-0.015984
28/4/2014,0.4415931701660156,226788000,78.82398223876953,58623800,Pre-Attention (2010–2017),-0.004271,0.003249
29/4/2014,0.4425400793552398,171300000,79.45298004,36742700,Pre-Attention (2010–2017),0.002144,0.00798
30/4/2014,0.4373311102390289,305740000,79.66264343261719,38689400,Pre-Attention (2010–2017),-0.011771,0.002639
1/5/2014,0.4396989345550537,198104000,79.8996582,37127200,Pre-Attention (2010–2017),0.005414,0.002975
2/5/2014,0.436383992,156376000,79.75379943847656,40074200,Pre-Attention (2010–2017),-0.007539,-0.001826
5/5/2014,0.4411196112632751,239260000,80.17313385009766,27924400,Pre-Attention (2010–2017),0.010852,0.005258
6/5/2014,0.432121992,416188000,79.13393402,33698500,Pre-Attention (2010–2017),-0.020397,-0.012962
7/5/2014,0.432595432,293900000,78.90603637695312,67489100,Pre-Attention (2010–2017),0.001096,-0.00288
8/5/2014,0.4380414485931396,432728000,78.83309936523438,46556900,Pre-Attention (2010–2017),0.012589,-0.000924
9/5/2014,0.427386463,539532000,79.12482452392578,35081500,Pre-Attention (2010–2017),-0.024324,0.003701
12/5/2014,0.4399356842041015,299856000,80.42836761,38951100,Pre-Attention (2010–2017),0.029363,0.016475
13/5/2014,0.4328323900699615,221104000,80.48304748535156,30311900,Pre-Attention (2010–2017),-0.016146,0.00068
14/5/2014,0.4285701513290405,214320000,80.06373596191406,26483600,Pre-Attention (2010–2017),-0.009847,-0.00521
15/5/2014,0.4262024760246277,325896000,79.43473815917969,59680300,Pre-Attention (2010–2017),-0.005525,-0.007856
16/5/2014,0.4252553582191467,283960000,79.95431518554688,66804100,Pre-Attention (2010–2017),-0.002222,0.006541
19/5/2014,0.4389885365962982,360076000,80.51039886,32017000,Pre-Attention (2010–2017),0.032294,0.006955
20/5/2014,0.4338743686676025,256200000,80.21871185302734,33716000,Pre-Attention (2010–2017),-0.01165,-0.003623
21/5/2014,0.4338743686676025,216712000,80.98439025878906,36837700,Pre-Attention (2010–2017),0,0.009545
22/5/2014,0.435777336,130364000,81.33995056152344,30617100,Pre-Attention (2010–2017),0.004386,0.00439
23/5/2014,0.4398210346698761,182656000,81.93245697021484,22687300,Pre-Attention (2010–2017),0.009279,0.007284
27/5/2014,0.4476708769798279,209680000,82.95342254638672,29725200,Pre-Attention (2010–2017),0.017848,0.012461
28/5/2014,0.4514767825603485,224676000,82.69819641113281,30468100,Pre-Attention (2010–2017),0.008502,-0.003077
29/5/2014,0.4507631361484527,171884000,83.22693634033203,33036100,Pre-Attention (2010–2017),-0.001581,0.006394
30/5/2014,0.4519523978233337,239128000,83.23601531982422,29906400,Pre-Attention (2010–2017),0.002638,0.000109
2/6/2014,0.4505253136157989,181500000,83.15397644042969,30409900,Pre-Attention (2010–2017),-0.003158,-0.000986
3/6/2014,0.4486222565174103,243212000,83.11750793457031,21774500,Pre-Attention (2010–2017),-0.004224,-0.000439
4/6/2014,0.4490981101989746,161236000,83.42745971679688,20118300,Pre-Attention (2010–2017),0.001061,0.003729
5/6/2014,0.4510009586811065,188696000,84.12934112548828,35583100,Pre-Attention (2010–2017),0.004237,0.008413
6/6/2014,0.4526661038398742,161052000,84.61247253417969,22680600,Pre-Attention (2010–2017),0.003692,0.005743
9/6/2014,0.4531418085098266,247456000,84.54866790771484,23399500,Pre-Attention (2010–2017),0.001051,-0.000754
10/6/2014,0.4555205702781677,217608000,84.69454193115234,20626000,Pre-Attention (2010–2017),0.005249,0.001725
11/6/2014,0.4614672064781189,266228000,84.67630767822266,22878200,Pre-Attention (2010–2017),0.013055,-0.000215
12/6/2014,0.4643216729164123,337148000,83.91056823730469,35275900,Pre-Attention (2010–2017),0.006186,-0.009043
13/6/2014,0.4647974073886871,227852000,84.15670776367188,39447100,Pre-Attention (2010–2017),0.001025,0.002933
16/6/2014,0.4633701145648956,198620000,84.22963715,25212300,Pre-Attention (2010–2017),-0.003071,0.000867
17/6/2014,0.466462493,157608000,84.27519989013672,19977900,Pre-Attention (2010–2017),0.006674,0.000541
18/6/2014,0.4659867882728576,215536000,84.74922943115234,34514000,Pre-Attention (2010–2017),-0.00102,0.005625
19/6/2014,0.4552826285362243,474592000,84.69454193115234,38422200,Pre-Attention (2010–2017),-0.022971,-0.000645
20/6/2014,0.4502873718738556,353148000,84.79415130615234,25897500,Pre-Attention (2010–2017),-0.010972,0.001176
23/6/2014,0.4450542330741882,414200000,84.81243133544922,20837900,Pre-Attention (2010–2017),-0.011622,0.000216
24/6/2014,0.4381559193134308,275780000,84.73015594482422,31945800,Pre-Attention (2010–2017),-0.0155,-0.00097
25/6/2014,0.4426755607128143,215420000,85.26947021484375,32818600,Pre-Attention (2010–2017),0.010315,0.006365
26/6/2014,0.4367288053035736,256908000,85.31515502929688,22563900,Pre-Attention (2010–2017),-0.013434,0.000536
27/6/2014,0.4372045397758484,302820000,85.68991852,22877800,Pre-Attention (2010–2017),0.001089,0.004393
30/6/2014,0.441010445,180512000,85.83617401123047,19751900,Pre-Attention (2010–2017),0.008705,0.001707
1/7/2014,0.4460057616233825,321180000,86.77758789,31862500,Pre-Attention (2010–2017),0.011327,0.010968
2/7/2014,0.4443407654762268,179284000,86.92382049560547,18777300,Pre-Attention (2010–2017),-0.003733,0.001685
3/7/2014,0.4483844041824341,136892000,87.47225952148438,15291700,Pre-Attention (2010–2017),0.0091,0.006309
7/7/2014,0.4448163509368896,127496000,87.20719909667969,23266400,Pre-Attention (2010–2017),-0.007958,-0.00303
8/7/2014,0.4412482976913452,221940000,86.15607452392578,40612400,Pre-Attention (2010–2017),-0.008021,-0.012053
9/7/2014,0.4545690715312958,387668000,86.79588317871094,29919000,Pre-Attention (2010–2017),0.030189,0.007426
10/7/2014,0.4521902799606323,266308000,86.52166748046875,44245300,Pre-Attention (2010–2017),-0.005233,-0.003159
11/7/2014,0.4531418085098266,191188000,87.07922363,19566300,Pre-Attention (2010–2017),0.002104,0.006444
14/7/2014,0.4588507115840912,272636000,87.60019684,19579000,Pre-Attention (2010–2017),0.012598,0.005983
15/7/2014,0.4607535898685455,395440000,87.29859924316406,39467500,Pre-Attention (2010–2017),0.004147,-0.003443
16/7/2014,0.460277796,319728000,87.64592742919922,22052600,Pre-Attention (2010–2017),-0.001033,0.003979
17/7/2014,0.4590885937213897,324832000,86.48510742,43111500,Pre-Attention (2010–2017),-0.002584,-0.013244
18/7/2014,0.4386316835880279,567816000,87.85616302490234,36682200,Pre-Attention (2010–2017),-0.04456,0.015853
21/7/2014,0.4412482976913452,243364000,87.74649810791016,29750700,Pre-Attention (2010–2017),0.005965,-0.001248
22/7/2014,0.4393453299999237,298816000,88.30404663085938,25770400,Pre-Attention (2010–2017),-0.004313,0.006354
23/7/2014,0.4300685524940491,297352000,88.87072754,28947500,Pre-Attention (2010–2017),-0.021115,0.006417
24/7/2014,0.4307820498943329,254576000,88.77016449,24707200,Pre-Attention (2010–2017),0.001659,-0.001132
25/7/2014,0.4231702983379364,266132000,88.42285156,29898900,Pre-Attention (2010–2017),-0.01767,-0.003912
28/7/2014,0.4215052127838135,330352000,88.45026397705078,25603400,Pre-Attention (2010–2017),-0.003935,0.00031
29/7/2014,0.4229322969913482,217972000,88.29488372802734,27022200,Pre-Attention (2010–2017),0.003386,-0.001757
30/7/2014,0.4300685524940491,246184000,88.64221954345703,35348500,Pre-Attention (2010–2017),0.016873,0.003934
31/7/2014,0.4162720739841461,401880000,86.85070037841797,50047900,Pre-Attention (2010–2017),-0.03208,-0.020211
1/8/2014,0.4207915067672729,219884000,86.53080749511719,60708000,Pre-Attention (2010–2017),0.010857,-0.003683
4/8/2014,0.4198401272296905,241724000,87.12493133544922,33230500,Pre-Attention (2010–2017),-0.002261,0.006866
5/8/2014,0.4200779497623443,298136000,86.45770263671875,50331100,Pre-Attention (2010–2017),0.000566,-0.007658
